Time (sec),Proposed,DA,COA,PSO,GA
4300,16.72,16.72,16.72,16.72,16.72
4310,16.718,16.718,16.718,16.718,16.718
4320,16.715999999999998,16.715999999999998,16.715999999999998,16.715999999999998,16.715999999999998
4330,16.714,16.714,16.714,16.714,16.714
4340,16.712,16.712,16.712,16.712,16.712
4350,16.709999999999997,16.709999999999997,16.709999999999997,16.709999999999997,16.709999999999997
4360,16.708,16.708,16.708,16.708,16.708
4370,16.706,16.706,16.706,16.706,16.706
4380,16.703999999999997,16.703999999999997,16.703999999999997,16.703999999999997,16.703999999999997
4390,16.701999999999998,16.701999999999998,16.701999999999998,16.701999999999998,16.701999999999998
4400,16.7,16.7,16.7,16.7,16.7
4410,16.697999999999997,16.697999999999997,16.697999999999997,16.697999999999997,16.697999999999997
4420,16.695999999999998,16.695999999999998,16.695999999999998,16.695999999999998,16.695999999999998
4430,16.694,16.694,16.694,16.694,16.694
4440,16.691999999999997,16.691999999999997,16.691999999999997,16.691999999999997,16.691999999999997
4450,16.689999999999998,16.689999999999998,16.689999999999998,16.689999999999998,16.689999999999998
4460,16.688,16.688,16.688,16.688,16.688
4470,16.686,16.686,16.686,16.686,16.686
4480,16.683999999999997,16.683999999999997,16.683999999999997,16.683999999999997,16.683999999999997
4490,16.682,16.682,16.682,16.682,16.682
4500,16.68,16.68,16.68,16.68,16.68
4510,16.677999999999997,16.677999999999997,16.677999999999997,16.677999999999997,16.677999999999997
4520,16.676,16.676,16.676,16.676,16.676
4530,16.674,16.674,16.674,16.674,16.674
4540,16.671999999999997,16.671999999999997,16.671999999999997,16.671999999999997,16.671999999999997
4550,16.669999999999998,16.669999999999998,16.669999999999998,16.669999999999998,16.669999999999998
4560,16.668,16.668,16.668,16.668,16.668
4570,16.665999999999997,16.665999999999997,16.665999999999997,16.665999999999997,16.665999999999997
4580,16.663999999999998,16.663999999999998,16.663999999999998,16.663999999999998,16.663999999999998
4590,16.662,16.662,16.662,16.662,16.662
4600,16.659999999999997,16.659999999999997,16.659999999999997,16.659999999999997,16.659999999999997
4610,16.657999999999998,16.657999999999998,16.657999999999998,16.657999999999998,16.657999999999998
4620,16.656,16.656,16.656,16.656,16.656
4630,16.654,16.654,16.654,16.654,16.654
4640,16.651999999999997,16.651999999999997,16.651999999999997,16.651999999999997,16.651999999999997
4650,16.65,16.65,16.65,16.65,16.65
4660,16.648,16.648,16.648,16.648,16.648
4670,16.645999999999997,16.645999999999997,16.645999999999997,16.645999999999997,16.645999999999997
4680,16.644,16.644,16.644,16.644,16.644
4690,16.642,16.642,16.642,16.642,16.642
4700,16.639999999999997,16.639999999999997,16.639999999999997,16.639999999999997,16.639999999999997
4710,16.637999999999998,16.637999999999998,16.637999999999998,16.637999999999998,16.637999999999998
4720,16.636,16.636,16.636,16.636,16.636
4730,16.633999999999997,16.633999999999997,16.633999999999997,16.633999999999997,16.633999999999997
4740,16.631999999999998,16.631999999999998,16.631999999999998,16.631999999999998,16.631999999999998
4750,16.63,16.63,16.63,16.63,16.63
4760,16.627999999999997,16.627999999999997,16.627999999999997,16.627999999999997,16.627999999999997
4770,16.625999999999998,16.625999999999998,16.625999999999998,16.625999999999998,16.625999999999998
4780,16.624,16.624,16.624,16.624,16.624
4790,16.622,16.622,16.622,16.622,16.622
4800,16.619999999999997,16.619999999999997,16.619999999999997,16.619999999999997,16.619999999999997
4810,16.618,16.618,16.618,16.618,16.618
4820,16.616,16.616,16.616,16.616,16.616
4830,16.613999999999997,16.613999999999997,16.613999999999997,16.613999999999997,16.613999999999997
4840,16.612,16.612,16.612,16.612,16.612
4850,16.61,16.61,16.61,16.61,16.61
4860,16.607999999999997,16.607999999999997,16.607999999999997,16.607999999999997,16.607999999999997
4870,16.605999999999998,16.605999999999998,16.605999999999998,16.605999999999998,16.605999999999998
4880,16.604,16.604,16.604,16.604,16.604
4890,16.601999999999997,16.601999999999997,16.601999999999997,16.601999999999997,16.601999999999997
4900,16.599999999999998,16.599999999999998,16.599999999999998,16.599999999999998,16.599999999999998
4910,16.598,16.598,16.598,16.598,16.598
4920,16.595999999999997,16.595999999999997,16.595999999999997,16.595999999999997,16.595999999999997
4930,16.593999999999998,16.593999999999998,16.593999999999998,16.593999999999998,16.593999999999998
4940,16.592,16.592,16.592,16.592,16.592
4950,16.59,16.59,16.59,16.59,16.59
4960,16.587999999999997,16.587999999999997,16.587999999999997,16.587999999999997,16.587999999999997
4970,16.586,16.586,16.586,16.586,16.586
4980,16.584,16.584,16.584,16.584,16.584
4990,16.581999999999997,16.581999999999997,16.581999999999997,16.581999999999997,16.581999999999997
5000,16.58,16.58,16.58,16.58,16.58
5010,16.578,16.578,16.578,16.578,16.578
5020,16.575999999999997,16.575999999999997,16.575999999999997,16.575999999999997,16.575999999999997
5030,16.573999999999998,16.573999999999998,16.573999999999998,16.573999999999998,16.573999999999998
5040,16.572,16.572,16.572,16.572,16.572
5050,16.569999999999997,16.569999999999997,16.569999999999997,16.569999999999997,16.569999999999997
5060,16.567999999999998,16.567999999999998,16.567999999999998,16.567999999999998,16.567999999999998
5070,16.566,16.566,16.566,16.566,16.566
5080,16.564,16.564,16.564,16.564,16.564
5090,16.561999999999998,16.561999999999998,16.561999999999998,16.561999999999998,16.561999999999998
5100,16.56,16.56,16.56,16.56,16.56
5110,16.558,16.558,16.558,16.558,16.558
5120,16.555999999999997,16.555999999999997,16.555999999999997,16.555999999999997,16.555999999999997
5130,16.554,16.554,16.554,16.554,16.554
5140,16.552,16.552,16.552,16.552,16.552
5150,16.549999999999997,16.549999999999997,16.549999999999997,16.549999999999997,16.549999999999997
5160,16.548,16.548,16.548,16.548,16.548
5170,16.546,16.546,16.546,16.546,16.546
5180,16.543999999999997,16.543999999999997,16.543999999999997,16.543999999999997,16.543999999999997
5190,16.541999999999998,16.541999999999998,16.541999999999998,16.541999999999998,16.541999999999998
5200,16.54,16.54,16.54,16.54,16.54
5210,16.537999999999997,16.537999999999997,16.537999999999997,16.537999999999997,16.537999999999997
5220,16.535999999999998,16.535999999999998,16.535999999999998,16.535999999999998,16.535999999999998
5230,16.534,16.534,16.534,16.534,16.534
5240,16.531999999999996,16.531999999999996,16.531999999999996,16.531999999999996,16.531999999999996
5250,16.529999999999998,16.529999999999998,16.529999999999998,16.529999999999998,16.529999999999998
5260,16.528,16.528,16.528,16.528,16.528
5270,16.526,16.526,16.526,16.526,16.526
5280,16.523999999999997,16.523999999999997,16.523999999999997,16.523999999999997,16.523999999999997
5290,16.522,16.522,16.522,16.522,16.522
5300,16.52,16.52,16.52,16.52,16.52
5310,16.517999999999997,16.517999999999997,16.517999999999997,16.517999999999997,16.517999999999997
5320,16.516,16.516,16.516,16.516,16.516
5330,16.514,16.514,16.514,16.514,16.514
5340,16.511999999999997,16.511999999999997,16.511999999999997,16.511999999999997,16.511999999999997
5350,16.509999999999998,16.509999999999998,16.509999999999998,16.509999999999998,16.509999999999998
5360,16.508,16.508,16.508,16.508,16.508
5370,16.505999999999997,16.505999999999997,16.505999999999997,16.505999999999997,16.505999999999997
5380,16.503999999999998,16.503999999999998,16.503999999999998,16.503999999999998,16.503999999999998
5390,16.502,16.502,16.502,16.502,16.502
5400,16.5,16.5,16.5,16.5,16.5
5410,16.497999999999998,16.497999999999998,16.497999999999998,16.497999999999998,16.497999999999998
5420,16.496,16.496,16.496,16.496,16.496
5430,16.494,16.494,16.494,16.494,16.494
5440,16.491999999999997,16.491999999999997,16.491999999999997,16.491999999999997,16.491999999999997
5450,16.49,16.49,16.49,16.49,16.49
5460,16.488,16.488,16.488,16.488,16.488
5470,16.485999999999997,16.485999999999997,16.485999999999997,16.485999999999997,16.485999999999997
5480,16.483999999999998,16.483999999999998,16.483999999999998,16.483999999999998,16.483999999999998
5490,16.482,16.482,16.482,16.482,16.482
5500,16.479999999999997,16.479999999999997,16.479999999999997,16.479999999999997,16.479999999999997
5510,16.477999999999998,16.477999999999998,16.477999999999998,16.477999999999998,16.477999999999998
5520,16.476,16.476,16.476,16.476,16.476
5530,16.473999999999997,16.473999999999997,16.473999999999997,16.473999999999997,16.473999999999997
5540,16.471999999999998,16.471999999999998,16.471999999999998,16.471999999999998,16.471999999999998
5550,16.47,16.47,16.47,16.47,16.47
5560,16.467999999999996,16.467999999999996,16.467999999999996,16.467999999999996,16.467999999999996
5570,16.465999999999998,16.465999999999998,16.465999999999998,16.465999999999998,16.465999999999998
5580,16.464,16.464,16.464,16.464,16.464
5590,16.462,16.462,16.462,16.462,16.462
5600,16.459999999999997,16.459999999999997,16.459999999999997,16.459999999999997,16.459999999999997
5610,16.458,16.458,16.458,16.458,16.458
5620,16.456,16.456,16.456,16.456,16.456
5630,16.453999999999997,16.453999999999997,16.453999999999997,16.453999999999997,16.453999999999997
5640,16.451999999999998,16.451999999999998,16.451999999999998,16.451999999999998,16.451999999999998
5650,16.45,16.45,16.45,16.45,16.45
5660,16.447999999999997,16.447999999999997,16.447999999999997,16.447999999999997,16.447999999999997
5670,16.445999999999998,16.445999999999998,16.445999999999998,16.445999999999998,16.445999999999998
5680,16.444,16.444,16.444,16.444,16.444
5690,16.441999999999997,16.441999999999997,16.441999999999997,16.441999999999997,16.441999999999997
5700,16.439999999999998,16.439999999999998,16.439999999999998,16.439999999999998,16.439999999999998
5710,16.438,16.438,16.438,16.438,16.438
5720,16.436,16.436,16.436,16.436,16.436
5730,16.433999999999997,16.433999999999997,16.433999999999997,16.433999999999997,16.433999999999997
5740,16.432,16.432,16.432,16.432,16.432
5750,16.43,16.43,16.43,16.43,16.43
5760,16.427999999999997,16.427999999999997,16.427999999999997,16.427999999999997,16.427999999999997
5770,16.426,16.426,16.426,16.426,16.426
5780,16.424,16.424,16.424,16.424,16.424
5790,16.421999999999997,16.421999999999997,16.421999999999997,16.421999999999997,16.421999999999997
5800,16.419999999999998,16.419999999999998,16.419999999999998,16.419999999999998,16.419999999999998
5810,16.418,16.418,16.418,16.418,16.418
5820,16.415999999999997,16.415999999999997,16.415999999999997,16.415999999999997,16.415999999999997
5830,16.413999999999998,16.413999999999998,16.413999999999998,16.413999999999998,16.413999999999998
5840,16.412,16.412,16.412,16.412,16.412
5850,16.409999999999997,16.409999999999997,16.409999999999997,16.409999999999997,16.409999999999997
5860,16.407999999999998,16.407999999999998,16.407999999999998,16.407999999999998,16.407999999999998
5870,16.406,16.406,16.406,16.406,16.406
5880,16.404,16.404,16.404,16.404,16.404
5890,16.401999999999997,16.401999999999997,16.401999999999997,16.401999999999997,16.401999999999997
5900,16.4,16.4,16.4,16.4,16.4
5910,16.398,16.398,16.398,16.398,16.398
5920,16.395999999999997,16.395999999999997,16.395999999999997,16.395999999999997,16.395999999999997
5930,16.394,16.394,16.394,16.394,16.394
5940,16.392,16.392,16.392,16.392,16.392
5950,16.389999999999997,16.389999999999997,16.389999999999997,16.389999999999997,16.389999999999997
5960,16.387999999999998,16.387999999999998,16.387999999999998,16.387999999999998,16.387999999999998
5970,16.386,16.386,16.386,16.386,16.386
5980,16.383999999999997,16.383999999999997,16.383999999999997,16.383999999999997,16.383999999999997
5990,16.381999999999998,16.381999999999998,16.381999999999998,16.381999999999998,16.381999999999998
6000,16.38,16.38,16.38,16.38,16.38
6010,16.378,16.378,16.378,16.378,16.378
6020,16.375999999999998,16.375999999999998,16.375999999999998,16.375999999999998,16.375999999999998
6030,16.374,16.374,16.374,16.374,16.374
6040,16.372,16.372,16.372,16.372,16.372
6050,16.369999999999997,16.369999999999997,16.369999999999997,16.369999999999997,16.369999999999997
6060,16.368,16.368,16.368,16.368,16.368
6070,16.366,16.366,16.366,16.366,16.366
6080,16.363999999999997,16.363999999999997,16.363999999999997,16.363999999999997,16.363999999999997
6090,16.362,16.362,16.362,16.362,16.362
6100,16.36,16.36,16.36,16.36,16.36
6110,16.357999999999997,16.357999999999997,16.357999999999997,16.357999999999997,16.357999999999997
6120,16.355999999999998,16.355999999999998,16.355999999999998,16.355999999999998,16.355999999999998
6130,16.354,16.354,16.354,16.354,16.354
6140,16.351999999999997,16.351999999999997,16.351999999999997,16.351999999999997,16.351999999999997
6150,16.349999999999998,16.349999999999998,16.349999999999998,16.349999999999998,16.349999999999998
6160,16.348,16.348,16.348,16.348,16.348
6170,16.345999999999997,16.345999999999997,16.345999999999997,16.345999999999997,16.345999999999997
6180,16.343999999999998,16.343999999999998,16.343999999999998,16.343999999999998,16.343999999999998
6190,16.342,16.342,16.342,16.342,16.342
6200,16.34,16.34,16.34,16.34,16.34
6210,16.337999999999997,16.337999999999997,16.337999999999997,16.337999999999997,16.337999999999997
6220,16.336,16.336,16.336,16.336,16.336
6230,16.334,16.334,16.334,16.334,16.334
6240,16.331999999999997,16.331999999999997,16.331999999999997,16.331999999999997,16.331999999999997
6250,16.33,16.33,16.33,16.33,16.33
6260,16.328,16.328,16.328,16.328,16.328
6270,16.325999999999997,16.325999999999997,16.325999999999997,16.325999999999997,16.325999999999997
6280,16.323999999999998,16.323999999999998,16.323999999999998,16.323999999999998,16.323999999999998
6290,16.322,16.322,16.322,16.322,16.322
6300,16.319999999999997,16.319999999999997,16.319999999999997,16.319999999999997,16.319999999999997
6310,16.317999999999998,16.317999999999998,16.317999999999998,16.317999999999998,16.317999999999998
6320,16.316,16.316,16.316,16.316,16.316
6330,16.314,16.314,16.314,16.314,16.314
6340,16.311999999999998,16.311999999999998,16.311999999999998,16.311999999999998,16.311999999999998
6350,16.31,16.31,16.31,16.31,16.31
6360,16.308,16.308,16.308,16.308,16.308
6370,16.305999999999997,16.305999999999997,16.305999999999997,16.305999999999997,16.305999999999997
6380,16.304,16.304,16.304,16.304,16.304
6390,16.302,16.302,16.302,16.302,16.302
6400,16.299999999999997,16.299999999999997,16.299999999999997,16.299999999999997,16.299999999999997
6410,16.298,16.298,16.298,16.298,16.298
6420,16.296,16.296,16.296,16.296,16.296
6430,16.293999999999997,16.293999999999997,16.293999999999997,16.293999999999997,16.293999999999997
6440,16.291999999999998,16.291999999999998,16.291999999999998,16.291999999999998,16.291999999999998
6450,16.29,16.29,16.29,16.29,16.29
6460,16.287999999999997,16.287999999999997,16.287999999999997,16.287999999999997,16.287999999999997
6470,16.285999999999998,16.285999999999998,16.285999999999998,16.285999999999998,16.285999999999998
6480,16.284,16.284,16.284,16.284,16.284
6490,16.281999999999996,16.281999999999996,16.281999999999996,16.281999999999996,16.281999999999996
6500,16.279999999999998,16.279999999999998,16.279999999999998,16.279999999999998,16.279999999999998
6510,16.278,16.278,16.278,16.278,16.278
6520,16.276,16.276,16.276,16.276,16.276
6530,16.273999999999997,16.273999999999997,16.273999999999997,16.273999999999997,16.273999999999997
6540,16.272,16.272,16.272,16.272,16.272
6550,16.27,16.27,16.27,16.27,16.27
6560,16.267999999999997,16.267999999999997,16.267999999999997,16.267999999999997,16.267999999999997
6570,16.266,16.266,16.266,16.266,16.266
6580,16.264,16.264,16.264,16.264,16.264
6590,16.261999999999997,16.261999999999997,16.261999999999997,16.261999999999997,16.261999999999997
6600,16.259999999999998,16.259999999999998,16.259999999999998,16.259999999999998,16.259999999999998
6610,16.258,16.258,16.258,16.258,16.258
6620,16.255999999999997,16.255999999999997,16.255999999999997,16.255999999999997,16.255999999999997
6630,16.253999999999998,16.253999999999998,16.253999999999998,16.253999999999998,16.253999999999998
6640,16.252,16.252,16.252,16.252,16.252
6650,16.25,16.25,16.25,16.25,16.25
6660,16.247999999999998,16.247999999999998,16.247999999999998,16.247999999999998,16.247999999999998
6670,16.246,16.246,16.246,16.246,16.246
6680,16.244,16.244,16.244,16.244,16.244
6690,16.241999999999997,16.241999999999997,16.241999999999997,16.241999999999997,16.241999999999997
6700,16.24,16.24,16.24,16.24,16.24
6710,16.238,16.238,16.238,16.238,16.238
6720,16.235999999999997,16.235999999999997,16.235999999999997,16.235999999999997,16.235999999999997
6730,16.233999999999998,16.233999999999998,16.233999999999998,16.233999999999998,16.233999999999998
6740,16.232,16.232,16.232,16.232,16.232
6750,16.229999999999997,16.229999999999997,16.229999999999997,16.229999999999997,16.229999999999997
6760,16.227999999999998,16.227999999999998,16.227999999999998,16.227999999999998,16.227999999999998
6770,16.226,16.226,16.226,16.226,16.226
6780,16.223999999999997,16.223999999999997,16.223999999999997,16.223999999999997,16.223999999999997
6790,16.221999999999998,16.221999999999998,16.221999999999998,16.221999999999998,16.221999999999998
6800,16.22,16.22,16.22,16.22,16.22
6810,16.217999999999996,16.217999999999996,16.217999999999996,16.217999999999996,16.217999999999996
6820,16.215999999999998,16.215999999999998,16.215999999999998,16.215999999999998,16.215999999999998
6830,16.214,16.214,16.214,16.214,16.214
6840,16.212,16.212,16.212,16.212,16.212
6850,16.209999999999997,16.209999999999997,16.209999999999997,16.209999999999997,16.209999999999997
6860,16.208,16.208,16.208,16.208,16.208
6870,16.206,16.206,16.206,16.206,16.206
6880,16.203999999999997,16.203999999999997,16.203999999999997,16.203999999999997,16.203999999999997
6890,16.201999999999998,16.201999999999998,16.201999999999998,16.201999999999998,16.201999999999998
6900,16.2,16.2,16.2,16.2,16.2
6910,16.197999999999997,16.197999999999997,16.197999999999997,16.197999999999997,16.197999999999997
6920,16.195999999999998,16.195999999999998,16.195999999999998,16.195999999999998,16.195999999999998
6930,16.194,16.194,16.194,16.194,16.194
6940,16.191999999999997,16.191999999999997,16.191999999999997,16.191999999999997,16.191999999999997
6950,16.189999999999998,16.189999999999998,16.189999999999998,16.189999999999998,16.189999999999998
6960,16.188,16.188,16.188,16.188,16.188
6970,16.186,16.186,16.186,16.186,16.186
6980,16.183999999999997,16.183999999999997,16.183999999999997,16.183999999999997,16.183999999999997
6990,16.182,16.182,16.182,16.182,16.182
7000,16.18,16.18,16.18,16.18,16.18
7010,16.177999999999997,16.177999999999997,16.177999999999997,16.177999999999997,16.177999999999997
7020,16.176,16.176,16.176,16.176,16.176
7030,16.174,16.174,16.174,16.174,16.174
7040,16.171999999999997,16.171999999999997,16.171999999999997,16.171999999999997,16.171999999999997
7050,16.169999999999998,16.169999999999998,16.169999999999998,16.169999999999998,16.169999999999998
7060,16.168,16.168,16.168,16.168,16.168
7070,16.165999999999997,16.165999999999997,16.165999999999997,16.165999999999997,16.165999999999997
7080,16.163999999999998,16.163999999999998,16.163999999999998,16.163999999999998,16.163999999999998
7090,16.162,16.162,16.162,16.162,16.162
7100,16.159999999999997,16.159999999999997,16.159999999999997,16.159999999999997,16.159999999999997
7110,16.157999999999998,16.157999999999998,16.157999999999998,16.157999999999998,16.157999999999998
7120,16.156,16.156,16.156,16.156,16.156
7130,16.154,16.154,16.154,16.154,16.154
7140,16.151999999999997,16.151999999999997,16.151999999999997,16.151999999999997,16.151999999999997
7150,16.15,16.15,16.15,16.15,16.15
7160,16.148,16.148,16.148,16.148,16.148
7170,16.145999999999997,16.145999999999997,16.145999999999997,16.145999999999997,16.145999999999997
7180,16.144,16.144,16.144,16.144,16.144
7190,16.142,16.142,16.142,16.142,16.142
7200,16.139999999999997,16.139999999999997,16.139999999999997,16.139999999999997,16.139999999999997
7210,16.137999999999998,16.137999999999998,16.137999999999998,16.137999999999998,16.137999999999998
7220,16.136,16.136,16.136,16.136,16.136
7230,16.133999999999997,16.133999999999997,16.133999999999997,16.133999999999997,16.133999999999997
7240,16.131999999999998,16.131999999999998,16.131999999999998,16.131999999999998,16.131999999999998
7250,16.13,16.13,16.13,16.13,16.13
7260,16.128,16.128,16.128,16.128,16.128
7270,16.125999999999998,16.125999999999998,16.125999999999998,16.125999999999998,16.125999999999998
7280,16.124,16.124,16.124,16.124,16.124
7290,16.122,16.122,16.122,16.122,16.122
7300,16.119999999999997,16.119999999999997,16.119999999999997,16.119999999999997,16.119999999999997
7310,16.118,16.118,16.118,16.118,16.118
7320,16.116,16.116,16.116,16.116,16.116
7330,16.113999999999997,16.113999999999997,16.113999999999997,16.113999999999997,16.113999999999997
7340,16.112,16.112,16.112,16.112,16.112
7350,16.11,16.11,16.11,16.11,16.11
7360,16.107999999999997,16.107999999999997,16.107999999999997,16.107999999999997,16.107999999999997
7370,16.105999999999998,16.105999999999998,16.105999999999998,16.105999999999998,16.105999999999998
7380,16.104,16.104,16.104,16.104,16.104
7390,16.101999999999997,16.101999999999997,16.101999999999997,16.101999999999997,16.101999999999997
7400,16.099999999999998,16.099999999999998,16.099999999999998,16.099999999999998,16.099999999999998
7410,16.098,16.098,16.098,16.098,16.098
7420,16.095999999999997,16.095999999999997,16.095999999999997,16.095999999999997,16.095999999999997
7430,16.093999999999998,16.093999999999998,16.093999999999998,16.093999999999998,16.093999999999998
7440,16.092,16.092,16.092,16.092,16.092
7450,16.09,16.09,16.09,16.09,16.09
7460,16.087999999999997,16.087999999999997,16.087999999999997,16.087999999999997,16.087999999999997
7470,16.086,16.086,16.086,16.086,16.086
7480,16.084,16.084,16.084,16.084,16.084
7490,16.081999999999997,16.081999999999997,16.081999999999997,16.081999999999997,16.081999999999997
7500,16.08,16.08,16.08,16.08,16.08
7510,16.078,16.078,16.078,16.078,16.078
7520,16.075999999999997,16.075999999999997,16.075999999999997,16.075999999999997,16.075999999999997
7530,16.073999999999998,16.073999999999998,16.073999999999998,16.073999999999998,16.073999999999998
7540,16.072,16.072,16.072,16.072,16.072
7550,16.069999999999997,16.069999999999997,16.069999999999997,16.069999999999997,16.069999999999997
7560,16.067999999999998,16.067999999999998,16.067999999999998,16.067999999999998,16.067999999999998
7570,16.066,16.066,16.066,16.066,16.066
7580,16.064,16.064,16.064,16.064,16.064
7590,16.061999999999998,16.061999999999998,16.061999999999998,16.061999999999998,16.061999999999998
7600,16.06,16.06,16.06,16.06,16.06
7610,16.058,16.058,16.058,16.058,16.058
7620,16.055999999999997,16.055999999999997,16.055999999999997,16.055999999999997,16.055999999999997
7630,16.054,16.054,16.054,16.054,16.054
7640,16.052,16.052,16.052,16.052,16.052
7650,16.049999999999997,16.049999999999997,16.049999999999997,16.049999999999997,16.049999999999997
7660,16.048,16.048,16.048,16.048,16.048
7670,16.046,16.046,16.046,16.046,16.046
7680,16.043999999999997,16.043999999999997,16.043999999999997,16.043999999999997,16.043999999999997
7690,16.041999999999998,16.041999999999998,16.041999999999998,16.041999999999998,16.041999999999998
7700,16.04,16.04,16.04,16.04,16.04
7710,16.037999999999997,16.037999999999997,16.037999999999997,16.037999999999997,16.037999999999997
7720,16.035999999999998,16.035999999999998,16.035999999999998,16.035999999999998,16.035999999999998
7730,16.034,16.034,16.034,16.034,16.034
7740,16.031999999999996,16.031999999999996,16.031999999999996,16.031999999999996,16.031999999999996
7750,16.029999999999998,16.029999999999998,16.029999999999998,16.029999999999998,16.029999999999998
7760,16.028,16.028,16.028,16.028,16.028
7770,16.026,16.026,16.026,16.026,16.026
7780,16.023999999999997,16.023999999999997,16.023999999999997,16.023999999999997,16.023999999999997
7790,16.022,16.022,16.022,16.022,16.022
7800,16.02,16.02,16.02,16.02,16.02
7810,16.017999999999997,16.017999999999997,16.017999999999997,16.017999999999997,16.017999999999997
7820,16.016,16.016,16.016,16.016,16.016
7830,16.014,16.014,16.014,16.014,16.014
7840,16.011999999999997,16.011999999999997,16.011999999999997,16.011999999999997,16.011999999999997
7850,16.009999999999998,16.009999999999998,16.009999999999998,16.009999999999998,16.009999999999998
7860,16.008,16.008,16.008,16.008,16.008
7870,16.005999999999997,16.005999999999997,16.005999999999997,16.005999999999997,16.005999999999997
7880,16.003999999999998,16.003999999999998,16.003999999999998,16.003999999999998,16.003999999999998
7890,16.002,16.002,16.002,16.002,16.002
7900,15.999999999999998,15.999999999999998,15.999999999999998,15.999999999999998,15.999999999999998
7910,15.997999999999998,15.997999999999998,15.997999999999998,15.997999999999998,15.997999999999998
7920,15.995999999999999,15.995999999999999,15.995999999999999,15.995999999999999,15.995999999999999
7930,15.993999999999998,15.993999999999998,15.993999999999998,15.993999999999998,15.993999999999998
7940,15.991999999999997,15.991999999999997,15.991999999999997,15.991999999999997,15.991999999999997
7950,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998
7960,15.987999999999998,15.987999999999998,15.987999999999998,15.987999999999998,15.987999999999998
7970,15.985999999999999,15.985999999999999,15.985999999999999,15.985999999999999,15.985999999999999
7980,15.983999999999998,15.983999999999998,15.983999999999998,15.983999999999998,15.983999999999998
7990,15.981999999999998,15.981999999999998,15.981999999999998,15.981999999999998,15.981999999999998
8000,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999,15.979999999999999
8010,15.977999999999998,15.977999999999998,15.977999999999998,15.977999999999998,15.977999999999998
8020,15.975999999999999,15.975999999999999,15.975999999999999,15.975999999999999,15.975999999999999
8030,15.973999999999998,15.973999999999998,15.973999999999998,15.973999999999998,15.973999999999998
8040,15.971999999999998,15.971999999999998,15.971999999999998,15.971999999999998,15.971999999999998
8050,15.969999999999999,15.969999999999999,15.969999999999999,15.969999999999999,15.969999999999999
8060,15.967999999999998,15.967999999999998,15.967999999999998,15.967999999999998,15.967999999999998
8070,15.965999999999998,15.965999999999998,15.965999999999998,15.965999999999998,15.965999999999998
8080,15.963999999999999,15.963999999999999,15.963999999999999,15.963999999999999,15.963999999999999
8090,15.961999999999998,15.961999999999998,15.961999999999998,15.961999999999998,15.961999999999998
8100,15.959999999999997,15.959999999999997,15.959999999999997,15.959999999999997,15.959999999999997
8110,15.957999999999998,15.957999999999998,15.957999999999998,15.957999999999998,15.957999999999998
8120,15.955999999999998,15.955999999999998,15.955999999999998,15.955999999999998,15.955999999999998
8130,15.953999999999999,15.953999999999999,15.953999999999999,15.953999999999999,15.953999999999999
8140,15.951999999999998,15.951999999999998,15.951999999999998,15.951999999999998,15.951999999999998
8150,15.949999999999998,15.949999999999998,15.949999999999998,15.949999999999998,15.949999999999998
8160,15.947999999999999,15.947999999999999,15.947999999999999,15.947999999999999,15.947999999999999
8170,15.945999999999998,15.945999999999998,15.945999999999998,15.945999999999998,15.945999999999998
8180,15.943999999999999,15.943999999999999,15.943999999999999,15.943999999999999,15.943999999999999
8190,15.941999999999998,15.941999999999998,15.941999999999998,15.941999999999998,15.941999999999998
8200,15.939999999999998,15.939999999999998,15.939999999999998,15.939999999999998,15.939999999999998
8210,15.937999999999999,15.937999999999999,15.937999999999999,15.937999999999999,15.937999999999999
8220,15.935999999999998,15.935999999999998,15.935999999999998,15.935999999999998,15.935999999999998
8230,15.933999999999997,15.933999999999997,15.933999999999997,15.933999999999997,15.933999999999997
8240,15.931999999999999,15.931999999999999,15.931999999999999,15.931999999999999,15.931999999999999
8250,15.929999999999998,15.929999999999998,15.929999999999998,15.929999999999998,15.929999999999998
8260,15.927999999999997,15.927999999999997,15.927999999999997,15.927999999999997,15.927999999999997
8270,15.925999999999998,15.925999999999998,15.925999999999998,15.925999999999998,15.925999999999998
8280,15.923999999999998,15.923999999999998,15.923999999999998,15.923999999999998,15.923999999999998
8290,15.921999999999999,15.921999999999999,15.921999999999999,15.921999999999999,15.921999999999999
8300,15.919999999999998,15.919999999999998,15.919999999999998,15.919999999999998,15.919999999999998
8310,15.917999999999997,15.917999999999997,15.917999999999997,15.917999999999997,15.917999999999997
8320,15.915999999999999,15.915999999999999,15.915999999999999,15.915999999999999,15.915999999999999
8330,15.913999999999998,15.913999999999998,15.913999999999998,15.913999999999998,15.913999999999998
8340,15.911999999999999,15.911999999999999,15.911999999999999,15.911999999999999,15.911999999999999
8350,15.909999999999998,15.909999999999998,15.909999999999998,15.909999999999998,15.909999999999998
8360,15.907999999999998,15.907999999999998,15.907999999999998,15.907999999999998,15.907999999999998
8370,15.905999999999999,15.905999999999999,15.905999999999999,15.905999999999999,15.905999999999999
8380,15.903999999999998,15.903999999999998,15.903999999999998,15.903999999999998,15.903999999999998
8390,15.901999999999997,15.901999999999997,15.901999999999997,15.901999999999997,15.901999999999997
8400,15.899999999999999,15.899999999999999,15.899999999999999,15.899999999999999,15.899999999999999
