No of Vehicles,Proposed (%),DA (%),COA (%),PSO (%),GA (%)
298,102.39325424165449,94.37805706702785,88.06990883884764,87.63235216306005,81.84944361102684
403,93.03223236071008,85.80503241947065,81.79299934040033,74.60286162623808,68.67461703302394
503,76.98489411073317,76.33887674308494,64.51914715593014,60.87718915195419,60.173522150925294
104,117.92920390832428,112.53065190437493,105.21770502030093,102.91134464527136,98.45335878677096
202,111.28220607408379,103.89183840731955,103.39246068504715,95.88083953116552,91.00364282567794
300,101.33748680524279,91.29488573048108,90.99447500607872,85.1267221002171,78.99454741213466
403,93.48360209487392,86.0209550376116,77.84683669168557,75.65868713876294,70.29803561634331
503,80.8213087226713,78.30793508155608,70.5133892789851,63.162121365627115,60.905967059414166
97,119.55528828439098,113.39426951953214,110.72794268011219,107.67478798982737,102.18523718251365
198,109.54335583132327,105.06953802918653,99.32318555588637,96.53397586276007,90.12157536663997
301,101.23170959630018,94.47958499728212,91.86313846212751,87.00366242252306,80.70643836366159
400,89.97146164481089,83.25893948754398,80.52794861887232,75.80100591372555,71.08076809554733
505,79.60701659984149,75.31898204883687,67.43229222628273,60.324545718945956,63.87255422528913
100,120.66820479544847,112.62545954867666,114.19187613512759,103.89813686227001,100.23944769999436
205,108.55962983958167,106.74557967856431,96.10233146682236,94.47743696422727,91.55836952128283
296,99.65360755670586,93.34547152544957,90.84860359990438,85.49961252006274,78.27527595158041
404,86.60002939592152,87.75586015194943,80.07719606431459,73.12716660227204,69.18133399939448
496,77.90758780584738,73.36511223740192,67.57711697191236,65.85064077711097,62.88423675292696
101,118.18792301538831,114.65410665030934,106.5342807141193,102.7520482802065,99.46368911189474
205,107.62602717482429,105.22910237646035,99.4272030369981,93.95412622122507,91.08100504114219
298,99.41624078836595,95.27053681820536,88.997169906183,86.75746834600638,82.89261520958841
399,90.95281871668406,80.20972756200149,77.84253420159963,73.89699918802067,68.12775680412435
503,78.4108572432543,75.44328274360613,71.68633440800244,63.48298001862915,58.28983606906782
98,119.0985194453945,113.65317152088025,110.28222899341118,110.14550477848894,100.17471485052053
205,105.99658799654894,106.7756078711577,96.95003011971188,95.99964327194762,88.53837374878249
297,98.69742507003363,97.79696798613864,89.73244125495752,81.01771970209067,80.49058348527387
402,88.06374280429534,86.56235067257519,78.27912306386634,74.27753961417126,67.51499832616122
496,81.23485726185464,74.56922342227985,71.38865276229859,65.24498185074891,58.110182554629866
104,121.29159528320743,115.2868119221426,109.70673645191279,104.32971372244361,101.15815260175101
202,108.4514601551919,106.15071344904025,104.69821711605006,94.72933153215378,85.01767718369707
296,99.55266685639312,96.92122646500697,91.89977813649858,82.54100968458383,82.4334469849959
396,90.66122652218081,86.58299487194591,78.15635268735957,74.1761535312281,72.17925904581833
499,78.86930009499781,74.65637907239466,70.1999763275311,68.62311154638783,59.281429391387164
102,121.08312560307671,115.41597932584992,110.25790409589109,101.6971954496886,99.40449213033355
200,110.12558013966758,104.58573999299558,99.94398807283629,95.93539874584523,88.76814738144712
299,98.96163012724901,96.08476422699964,86.45162409696327,83.66246614034019,76.84407065159326
397,87.81348801910961,84.74503842496176,78.74086681044811,77.08281259103825,70.01017406436296
497,82.10383932597595,73.59185655650585,67.47120999759785,61.34280736731212,57.018670907404136
105,120.44543167924456,116.90607073019551,111.84755570528796,107.48487457305139,102.5014162365383
201,109.13655863582116,105.92644891200027,99.04220333638037,94.48660994375122,90.59022553415429
298,99.08220182441825,93.00649619518848,87.1101549917084,87.10978482510349,77.58663389251156
404,86.14503514493181,81.1922750497516,78.82098565539077,76.88808429629817,73.52166267987546
505,79.22569788830035,74.71515852982488,70.65231772783153,62.64666968522903,59.748848824139834
102,117.40135279643442,112.78735004086568,110.5346765601729,105.59765760282373,101.27002937214269
201,109.27129018022694,105.3692923170064,100.16161227741448,92.47718232599284,91.74697642577135
305,98.83397650238194,92.31736361987839,89.52196950052416,82.01858514470192,80.10225398826286
396,88.26452259371742,84.92620781381457,77.8718116971458,77.85953963182703,69.24644657428071
500,81.6251854077152,75.53084536249595,67.89489642130626,64.48056620597009,59.28042956539125
97,123.21606114453782,114.01747318744833,110.69526452211501,104.22107422542587,100.64576560325847
202,110.36294443371729,106.77813265234231,98.44626103283564,94.9420152161626,89.41829226178133
297,98.9575368843225,98.81719574338139,88.26483606792718,85.83731286130573,79.6050979368848
401,89.55954753087696,86.8029242696636,78.24475521970102,73.31915742348286,67.93468996740656
504,81.503727206467,76.49427180641749,71.10946413769712,63.996152400744016,59.632176965302534
103,121.04670986368325,115.86306300230089,109.35266111733033,102.21055131011501,98.76188186000157
196,110.42523688503522,107.03973785700346,100.21312378278975,91.42131884201683,93.9050638051909
303,97.362716068335,95.93053521354429,89.54100316851337,85.96102524753074,77.77821321432761
404,87.64677263360386,88.89980479543333,80.99742181969962,73.94817775878109,71.4543830606996
503,76.92536230040595,74.11619267366918,68.72075812212256,62.66091803909765,60.8421871428983
96,122.68286563602628,115.70972328930999,114.42280715186041,104.59579743929156,95.84871446422076
205,107.05141388898294,105.78600841371637,101.8112918066076,95.25644908300764,91.77579763786743
304,97.92859464437377,97.34999072450316,90.30463958640911,85.99875932123159,76.83415167456509
399,87.81544367193763,84.84332421724777,80.16574890798466,73.54692757206891,70.93068798791575
496,80.78818621005644,73.43837080583418,70.5793070418006,61.73176829632593,57.69128820990373
99,120.77729449206662,110.56478183969597,110.79742560358069,106.67066687072968,100.57630008308051
196,109.46275675212387,103.31580262055722,99.25995506832551,95.67215082501069,90.71769614535783
296,97.82273031388192,92.46544662325454,89.44129950588616,86.00022565924174,82.37761248238631
401,95.60274597926995,86.65229123208103,79.25813779278467,75.99911781649841,68.66990816399378
501,79.02566563394171,75.64330531918317,69.83761363172906,66.76888487476347,58.28851484009699
100,117.62815680162629,116.99091454191434,107.51617576287904,104.91656850643385,103.64787494661053
202,107.30868384139072,103.48511630976782,102.29322546217719,91.63597353645935,86.29810568751549
303,99.28648566418843,97.99832268334518,90.9083236990204,83.75191124626097,80.45890950160775
402,89.63632471681619,83.61433856417172,82.80027142226501,75.34099730953457,69.24752544780539
499,75.12506052711882,73.9573465280141,69.58530201312331,65.77440167493282,60.15100718647656
97,122.42988821370994,112.76956554405817,110.5472291623314,105.45258453448687,99.56117535805586
199,110.21154076704825,103.41373067277213,98.79898672917207,98.92710566708763,90.46985625017624
302,99.33644245645576,92.61850839852666,92.13856741279037,85.67032113307023,79.22483821748887
395,86.94281740748143,84.0792153346867,79.58358948402007,74.27428874525279,66.669230723518
496,80.62107927582841,74.94406117102604,68.42455513346896,61.945077287762594,58.29886922099313
100,122.90907692177552,116.89928299723307,111.8297355961957,103.25443009294472,100.35565959941087
196,111.34551357439885,101.56981330563492,100.1315693789495,93.15969553708463,88.94046458815392
302,97.64285443045965,96.35527420384977,88.79834072180817,82.04567116737523,81.60971187636017
399,92.8086325639899,84.98465187263099,81.55939236435898,73.97941768087388,68.33504675655323
497,80.49047169578847,76.70385814158169,69.87969100118974,67.20538409214876,60.19070054866556
103,116.72350868181093,116.74344884836827,112.75594866785083,106.22565064333864,100.0645296215425
198,109.48080655638147,107.1370991169106,104.2974125878741,94.15703400566727,88.21233355872182
303,102.42285500726486,94.82285786546242,91.04243158237745,87.54439710850019,79.63483024317512
404,88.98910558069295,86.36942970809979,75.8313367573144,76.17631452887173,68.8908135191349
499,78.9786321236087,72.8460909182441,68.88353947520443,63.587048998468404,62.34952360046608
105,124.23202411366199,116.54250644864447,113.46664941054672,102.68331393287575,102.45904088550509
201,108.48900110326579,108.00007137057862,103.3676161540412,91.5501700321617,90.32862531623597
301,98.34994384646079,96.86279167534043,87.57427310138351,85.62791137354125,78.95861533091508
395,89.70723874662573,82.39906417035803,79.61780679604311,73.6488171457866,68.07263183161517
496,81.2370366735093,77.06001515908085,71.92194749913995,61.73709786597077,60.34913229668672
100,117.8479867245704,116.46392827478863,109.3856157812393,104.0450168063178,102.50948967467531
195,111.4558827780645,104.93479247919831,99.90404013216288,92.98906401553552,92.5030577384278
297,103.06961961220772,92.77262675618893,89.96167900483671,89.45927886684639,80.91435106231407
395,85.879046142133,84.04442119187284,78.95143678068341,74.84441182112516,71.26327041964134
499,79.34476266786896,75.60430047486372,71.63313804794207,59.799758599602036,64.31948462533627
99,118.074396472063,118.98824748146887,110.14977516874312,108.16067954164593,99.0895588382346
205,112.47492918346708,105.43310947675641,97.50687606768115,96.8331352275554,89.48247117625525
300,103.15668535499456,91.85553891184374,86.73786474961004,87.11485457422827,79.00589502632863
405,91.75730970036076,84.38507819996971,78.51767466273034,74.83836885367289,70.10938973074926
498,82.69738639729103,75.77989119876688,71.6154791119683,61.51583508458807,60.882839519785904
104,120.08742079398397,115.08780106624678,108.71970698981261,105.42985192955341,99.99159616921769
203,112.44561584426681,106.86106663864918,101.0160245821092,94.08051720987392,93.41072471302617
297,98.8643843156318,93.67831760649484,88.57361539126774,84.32182341094635,78.01852616251743
404,91.0250872567988,83.84962710071296,80.45260841549027,75.1920185359941,69.87159241009458
496,80.58017579927086,74.97619835381154,69.79965446242649,65.40414901232262,56.85274195576603
103,120.74416295733477,113.87789829595546,108.63000769974721,103.34135925127725,102.59001429987684
202,108.89441816490964,104.49833265637754,98.90174703802084,96.18314203690619,89.43575011372452
305,98.80938860461204,98.29070990454149,88.81100455514655,84.23752542545425,78.73827297863318
398,92.8717129281718,84.5296702434978,77.44070430330152,74.58567662181191,68.27113937265293
503,80.56913358094906,73.62144675369522,67.75159980610604,67.5401760505098,61.385551539416475
96,118.61904457686715,115.92414851179504,108.25750837637098,102.36051836393202,99.71963761277829
196,108.8068741408307,104.36848398356581,99.95832089445753,96.134512804116,91.29880503164493
296,96.36667979296179,94.9540681993711,92.91444615013191,86.3289067687195,82.79402110997304
397,91.58008640825945,83.62962824317898,81.041209436322,75.5365314190644,70.66105634581083
500,79.08823452925596,74.94348449340352,70.58210380205273,65.42856498347626,58.05656564144615
95,118.20956571169489,117.1831200037706,111.30675602904044,100.15621600543665,100.2962426286782
195,110.57250254260155,105.59067346256555,102.10467588009284,92.73494581494859,89.28774327432036
301,98.10603811093404,91.66538859460925,84.8758626330864,84.09078291673013,82.17580854861164
403,88.71986843279895,87.90530615676938,80.90919541455989,76.69130275353423,71.0420623132284
499,78.38000813789323,74.33609713777749,69.4948478699146,64.64752409997594,60.325710963568
99,119.92915971861699,112.27664993907274,108.45746116664503,108.70156228487147,101.37365499090568
202,108.94586776352045,108.38462603820975,98.99418069992396,92.66805162863908,89.20334597423674
296,97.95268050773858,94.48055765784693,87.90861005824418,85.20538103349718,75.01522069683386
405,89.42862690381547,85.07074283417728,79.58216408525826,75.49569256380364,71.31969922420913
497,83.25066061815039,72.82657837723055,69.18596821638646,62.85935890269633,57.766118231795275
102,117.9044501077218,116.39348337377685,108.75575233034137,105.04611037695966,100.9115841261067
204,110.01046003868716,110.4028261779794,99.50713217588645,92.71401205844681,88.90368287577729
302,95.83067012925015,95.75537055679999,90.85038428074019,87.23165799965777,79.89561573284385
405,89.78367272962127,89.23959709557882,78.71879470388623,76.28774062074183,69.91665708985525
501,79.44485538288086,73.62754714037706,66.77630713312949,63.48095049348044,59.328738951030374
95,117.19085105667374,113.14322709178602,113.89633646805142,105.7195161874044,99.41195252351775
205,108.41115776629566,106.93825721164791,100.33210874107135,98.2238886928726,88.51194635498032
303,97.81224154271477,97.11556513794974,90.09459902661379,85.30804763443885,81.40514958791277
398,89.26714663873382,87.46883925386241,79.79625235293237,72.76980665361721,72.74083748126661
496,80.09685291443017,69.5639096202394,67.35750259876728,61.9493865968102,60.93930297248381
99,119.82981567929296,117.16895504971457,109.84281840806236,106.88323802710298,102.61592838509868
200,107.64364062533144,104.57622093760351,100.41335525707824,95.15303612448743,91.10927741626361
304,100.86570080503995,94.06676206364871,89.74140508592899,84.65111213142944,76.75216431486007
401,92.22150634482928,83.5261972955364,79.73274454054646,73.5051414935016,71.52628460141932
503,81.51036994760788,74.88820706677281,68.4466118940557,62.33617377921783,61.84496234046622
98,117.11472865797364,115.44948423916435,109.033061960045,105.75662111928172,94.94510125988465
197,110.19911519519994,105.82900544112573,101.37224321754773,96.88380592352205,89.89696933059105
300,103.10287553177858,92.46579687719633,88.73201307348697,84.27795896479543,79.64885758163192
405,90.52896080214627,84.53615199577276,79.28006315715174,76.6147808213078,70.20599119952337
499,80.3291157812573,74.64048773384718,67.47965463869161,64.7060864491256,60.50637087028118
101,118.63215694930105,115.34041839174854,108.89425108369065,111.8372243587383,104.95448748457503
202,110.23862326774159,103.17152535704574,97.50493312371594,91.89590308822034,88.36057734417582
304,100.43474425338862,96.15928329771793,90.57869342188796,84.72952472871856,79.95609731232834
395,87.87792665353562,85.19547077218743,82.02445173827329,72.51157451328525,68.83827733987927
500,82.52316753104347,78.67383401255829,74.6459380848446,64.50523242523903,57.99340849021012
95,115.73232542400326,117.23802153670576,107.27604334154293,105.36744790375535,98.19105391279396
200,106.80929821548271,102.69895859205349,104.87534097685605,94.75100386378749,88.86242231810238
303,102.48028098617368,96.76393613133712,88.14471952413253,86.93037458588637,76.84816060639137
399,90.38631811139766,86.12570213219342,80.8230422326662,76.87798168870584,69.33114139648094
505,82.86726268878111,71.07655809147408,69.61869850362422,65.23584913514856,56.46714959911216
96,120.43769439942481,112.37211100658006,109.40720269690763,105.97504411739136,102.02978868412602
199,112.44150520650948,105.52908275220413,101.17329914067734,98.40822104173361,92.00500890976407
302,103.47759672190173,93.79542729066318,90.10592217982922,85.629975070841,78.60760305539164
396,89.29059611133611,83.90256731730346,77.28958918531913,76.24818036636827,71.09081754766626
495,78.45392363519782,78.25917723486387,66.31023925432379,63.19058738882904,56.46716429865407
97,120.72508618218592,112.63600895620435,107.34943725609511,105.6849017583538,97.55251030668747
204,112.32529611737239,103.92411206733372,102.69220684772496,92.44525773289877,85.04498776274197
305,100.36067738132778,94.63419686515215,92.37032606287868,86.8218140700675,77.92291828592849
397,87.3135812188322,82.66911694755788,81.79660509937807,74.85203043692746,72.2255963912258
499,78.08129007870376,77.94132398130458,68.6124667850065,64.18135957082663,59.19433314305039
100,119.6613422857699,120.05886660440834,109.31634826223525,107.49186977155385,100.61118656722269
202,110.87133703728298,106.16579722348881,101.8073918178053,97.06388539393822,90.8417535158643
298,103.31652472121758,96.5729408781278,89.04519334330348,82.95280244368047,79.6832202109799
397,90.11443090022013,84.8725476992945,80.97874884111404,78.14549236660574,69.06675627303046
500,76.91651484340316,75.4654583493521,71.93880743291412,66.32851791568088,59.2629895756878
103,119.92449058463227,116.4258881189029,112.49245250868125,104.19089975011495,98.26284620071381
199,110.26804813236168,98.65050212373305,103.1025623978027,95.73443085160427,88.18930623286893
302,103.2300087351094,94.36530308911075,90.4938953725047,85.11249308032086,83.24315398707212
401,89.462741118235,83.97257307657489,76.89663257711184,73.62340374432735,68.46068278738674
503,78.69947245848898,75.5218433136134,68.9716267873176,62.49670311616706,60.12027211143251
100,121.93688281669519,115.51579167785543,112.35010314652115,105.93045136538719,102.04098439988317
197,110.32103952720684,106.95579579143296,103.71615381906992,97.94966794043282,89.35678484057483
297,102.25668373465624,97.22894506109587,92.98685549971789,85.45233596903375,80.96190931346658
398,92.31092688806534,87.24814522122512,77.82895590039608,74.53004433568933,69.73927379737077
503,79.39004011453056,72.94597852579177,67.32604738727282,64.81962200015097,58.22332402865909
97,119.65876008459162,112.97352860883139,108.8215621225849,104.9126263467798,100.12688395073263
201,111.89216625983242,103.71006989429104,99.0299517193018,97.68959709740008,93.90823560158235
304,101.20292839604029,96.73718849177602,89.12198253351234,83.86504461709666,83.33090643966452
403,90.0892418516013,88.53741024631009,82.08022902888253,76.11412114406008,70.52619416600041
504,77.86527078348145,75.65978232776935,69.08282806442429,66.80090990556057,58.392366283087526
98,118.48688277592262,115.75405366606066,111.16229111401735,103.6790609600834,100.80955171554707
197,108.81696826065887,105.97672952042899,100.00094406957817,95.47576154039929,88.95136377206119
301,103.92325894659636,96.59235978995247,89.62051299209188,84.79734195436382,78.88315966302494
395,89.09095518596317,83.48643116250462,78.38379670894858,72.33167848850155,68.47210519551129
503,80.40000133166332,76.42467053362674,70.9607023242489,63.133122972254014,58.539976954271026
99,118.69249101484425,115.07439639387253,108.42356966539617,104.05189385392839,98.17775421625979
203,110.76764712766254,104.56880449732031,97.88412667598219,94.35667283890177,89.33124578659736
296,100.1060815685409,96.87134875850148,90.17185321866481,84.42828808768513,76.56074496266893
402,89.60500009826268,82.10604656897767,81.01083911814898,72.42982406026695,69.34488115326204
501,80.43976726098694,73.17067035367117,66.07493901095816,64.37335825434474,58.561932808075014
95,119.47503790450622,113.9185008701236,109.76446760030746,104.53333934548857,103.97106901566876
197,110.76363909988918,103.53932553197622,100.82647183021115,97.92840526236496,88.78513154784291
299,102.31994133328297,96.55873302875563,89.15429320331856,82.26993990419237,77.76816458550752
396,91.36363471659435,86.45398423009759,78.63835464525609,74.93393818202652,71.44599731607686
499,80.07317001793268,76.11689696774592,69.44535046871614,66.26469276548421,60.32971602094526
103,121.29786211206584,115.52707451385498,110.408021361309,104.63848484405955,100.49759227095836
195,111.15789840780367,105.50941218603056,101.73967256596518,95.46489257517582,88.23391382200623
303,99.58671310310281,93.1522295920386,88.65919244071208,83.91235026558513,78.65376000501804
397,90.05974586912299,82.28433615371968,78.35112312441045,78.12964916466348,69.82732481930417
500,79.20759935304454,77.01670836638097,67.97632614426028,63.715704414238616,58.33472787852676
99,120.17883089611905,117.65906848794106,111.29829544214084,103.4703015433838,96.63724621656947
200,110.10676854495804,103.82115317702622,99.09348094810592,91.40803453083196,89.98327842545709
297,101.25620593966741,93.27711314107142,93.43687923120542,85.47575031269774,81.95167378324764
404,88.63844886734964,85.1949778780474,77.42064780407789,74.49078402797224,71.16990698617289
501,80.58453091231142,74.546675592552,72.50746957243948,62.78078126419394,60.113413297678534
95,119.83891935075006,113.95032904179845,110.35475868116856,107.02088376565307,98.54560510281385
199,110.5948013827822,103.53168165525811,101.69231852548057,96.71800286594137,89.6996486972102
295,97.63155821221238,96.56426602840789,90.61104793245325,85.09969850368581,79.02092665601887
400,89.00261715038062,82.43577237773387,79.55222548928758,74.44476260172696,69.79831036324308
505,80.65402145995122,72.8241552428127,69.38922276159181,65.0705443852906,59.0926314606782
102,121.047903747876,111.01412736863965,110.05320624250713,106.19842234229273,97.2436232963338
199,110.36951762557688,103.584081258736,102.0221261757858,95.36052558780302,89.96022441229572
300,99.26652784296596,98.23675695378263,89.83420001856568,84.20401645022156,77.4212512842203
402,92.75110382672642,84.36459253786639,81.18269516381729,75.51618395320267,71.19485907105778
496,78.86993147906702,73.96912141712808,69.62146753812638,63.91498018457053,59.92501845655036
98,118.05566358770193,115.95652177745507,110.75152485670166,105.92931666362138,99.56511212924005
199,107.03928744399421,108.72844521758482,98.08944900261437,92.27655044684873,86.43679514155335
300,95.00200508030478,94.36359881782721,91.26583496899741,87.3935106486179,79.1171356795433
400,87.89065400000148,84.06335696504706,82.5017692372263,75.46139686384308,71.85967904794488
499,85.26124656044131,78.43308131504172,67.1442551336828,66.25932231775242,63.987257565037034
105,120.56458017977735,113.84531596858334,110.2266689278106,102.67457912134448,100.2150500008616
200,108.51631367798305,101.98001365884159,99.51454282137794,94.67671241104277,87.44252829036148
302,99.23645760665191,101.57552237477748,90.24545781541097,84.07119643718018,77.54821547312011
402,91.17687236048062,84.71770065531439,82.57389457223285,77.84779787449371,70.03024652316911
497,80.87501240694607,74.34852221363477,69.75090304062715,67.34223812947513,60.67264593864256
105,122.17071424862377,116.55582247082525,111.55156005904465,110.18018435550854,99.39178827035337
196,109.53517277576582,102.71945601960333,99.14920803888371,94.98467037388507,91.29511682878724
296,101.38389205568845,96.25479985393815,90.75498953012983,84.47289002091556,83.44489613375123
400,90.29744518150808,84.57569184156564,74.57510280883385,74.07741795592058,71.68207792109655
505,80.73246097524999,73.07798800175155,71.45216546451391,66.11119242314334,59.650667422642904
96,117.76904899517787,116.63396865330806,109.20723297088867,104.87386244578727,99.81420542308783
195,110.25833501259146,108.66275478155849,97.8091542955231,98.65629359861965,89.35608016986771
302,99.23332469159882,95.2789773631872,88.39945389714967,82.80161781799433,78.38771166506922
403,88.03462214494351,81.02343004030159,78.48442030435623,78.59469405031501,70.58370520366903
503,78.81311135023884,76.1362045542212,67.1783047944443,65.41623335495228,61.04395809439161
105,118.71868395479447,115.25161990697059,108.92862576371287,107.15719023222374,102.19322636692411
198,112.18103534948534,109.04497381200116,100.94930729151469,95.40980171595425,89.14397613589159
302,97.76329554799904,96.44253616051306,88.97828464879524,84.4480357137865,81.04459368323319
404,90.21961470571387,84.93474299618128,82.85430049592688,74.05734699285921,68.9485100334639
503,77.68423513616682,70.0756817532299,70.1430763249012,62.97569192335544,57.833942190815364
102,121.11028162125113,112.89801925380593,111.18788135051079,104.09401068144942,97.8578625245183
198,113.70779289139033,108.17244906442016,104.50187661706173,97.6109917327506,94.82747227092848
301,103.20383973857565,93.78558226081427,91.18386280879643,87.71655147039237,83.03408617190959
401,87.10680509686055,82.05167810442016,79.93623421248124,71.83415852015769,67.72394586462312
496,77.44200612834045,77.46489309793833,70.50540201789961,66.88505425491529,60.47799749696417
101,119.30115009872858,117.65100043944251,108.52252254939015,104.33868267524734,99.9010668573535
199,111.80611633347387,104.66702883143691,98.74594429633922,99.85235600768355,89.49644265214724
302,100.43494696602845,93.05762026172401,95.01661254611312,85.73670400768194,79.58072001316168
401,91.81570476981975,89.35464076208444,83.61371776829303,76.95452674060624,71.21698329735615
500,79.37111241940474,71.35004450607777,72.9878562872844,65.35939076221241,60.73439959755078
96,119.93705725959263,117.29392573651035,109.39892802964246,107.93167195720592,98.81756876151525
198,113.0190479853977,104.87025711789327,100.53395156625513,97.18507566721661,93.09601644163739
301,94.06649386251854,95.41584013476792,93.35714792869751,86.0448904218534,78.7431146216893
399,91.01977449584238,86.97189676662944,75.7519458482423,74.10280625378176,70.20284592847932
503,81.43547741331795,77.98233280856036,68.61997480037083,63.23636300202916,58.49258471027651
104,119.80481221969117,119.210173278669,107.79170908667216,105.15587459311642,99.39108395770354
201,106.63323573391435,100.8769537757755,98.08414432100946,97.36580097877504,92.61427084630142
299,96.77326352759012,93.3996494026718,88.01869184500153,86.01395269165629,78.85652835450134
400,90.01534638664302,85.0334017345351,79.42655661035987,77.22772479596443,73.52494632973922
502,77.34968568960447,74.26973412440843,73.90385817903484,59.40007139481283,62.96778030753552
105,119.06173856774508,114.35395370870366,109.33463638953809,102.65317394750936,97.39145651797438
196,107.47391071764063,106.37225326844847,98.0626897354058,96.17789131504217,88.26389464179745
297,101.46728157190556,95.8955682555999,92.71344973678534,87.12337904563317,79.09473343072902
402,93.22001430170826,82.28054449646784,80.01092075514649,74.51570279929147,68.04817765968669
495,78.15299875417355,75.32982274482369,71.96609730581221,64.0056397816437,58.464106677789935
96,117.37959231692254,116.48278818300398,110.70663341450339,106.9203673387487,100.13096971891443
195,109.31361190347116,104.42230432253606,97.3264482434495,95.46871938145796,88.48864632254221
301,96.3875535693202,95.12953757923927,85.11383275630209,86.06875312568009,77.86088018824536
397,87.36266554394268,85.39779134469835,77.96622290174177,73.20623675713125,69.54664444580793
501,81.70561180111355,75.92065678002237,69.69133924824058,64.85854220095798,61.32247269622972
96,118.19009702217372,113.14752177482289,113.45665876113267,101.52462760350932,97.92253113167466
196,110.59958974832632,104.47643855531459,100.82750840589478,95.17068791104101,90.0147013498394
295,96.68872127965983,93.801288589894,90.48490036127164,84.85990711254406,77.83431894226331
398,91.29264032627165,87.4708635515136,80.13641356520567,76.45083765431554,66.14947557482503
500,82.94899473514103,75.19005577054415,71.63598419851468,64.62459678825192,61.45424496297099
97,117.89297167750536,115.69152150348692,108.99868956390848,104.5713561436047,100.45121183983566
196,112.74675278375867,105.04631347214122,99.82317772569428,93.31633086201187,86.80411269622962
300,98.46451921745931,96.67920016708008,93.71965352358522,84.23252161526906,81.27106329932366
398,88.56805594916314,82.67788952249282,78.5811199196864,76.1325603935444,69.71573633076814
499,81.1804543635549,78.68870709335074,72.04608500504536,67.02853265951548,57.79503446634242
100,120.69278724069893,113.97405151206438,110.43006388588691,104.43162423569045,100.84153312503717
201,113.45860173208952,104.11295680032578,102.14673316488995,98.13558301959132,90.24121709522716
297,97.01784015277705,95.1444982684724,91.73914503730684,86.29119615791909,81.32461379329594
399,89.99904256386299,83.87567531613054,78.38052906522037,76.40792935358847,68.90766779156397
495,80.06828778668043,72.15588300566414,67.49754416924465,66.779713903571,57.171073977267355
100,117.81705532339878,116.59994912502034,109.70902401064541,106.15632381257208,101.68299581243788
199,109.34746506546423,105.63781008350644,99.84397811705082,92.73154601976273,87.36203260006901
305,99.38364299868657,98.29506629778703,90.87980948754183,84.08159667123117,80.31689574233833
400,90.73980740042867,86.65760712025357,82.15055819167094,71.17575597421231,69.79544426547903
497,79.77868376581945,72.64207884001772,70.56520835743424,65.8838986631398,63.376879747014776
105,118.21125975891462,116.96243176814677,110.50376072018571,104.8635940549529,100.83869214732269
198,109.08368134281358,100.17867461018372,95.94743297726552,95.09045238129312,87.71076467024682
304,102.42495340792402,97.71517641855368,88.47315273428754,84.85714070752499,81.48219845653342
401,92.18930163182054,86.77301760415105,82.19127867616483,76.97497943393745,69.35725779629561
495,79.83287489361427,72.82464461053749,69.9743276831897,63.762020771104275,59.91802493431077
97,121.08422635367783,114.57675524249156,107.58854536753816,106.96249306012886,104.21322309635215
201,108.8977350642606,105.1163832559732,98.69902183182198,94.84432810035223,86.8188704736501
302,101.63351294784735,90.28432851360046,88.35337272709369,87.20551614132398,76.74248454212213
399,92.11251141613059,85.45550165441895,78.85828537125538,72.90808503221882,72.55994340666697
499,75.44729892589487,73.94389418509121,70.37024678190508,65.30577853320129,60.44105026387056
99,118.7969999166804,118.4635167663607,110.50171250319279,105.03158860211475,97.30310450193778
202,109.93422860159441,101.62459027514836,101.01933241800005,93.91530005277937,92.28932996849748
305,99.08785145457674,95.84729157706637,91.95516429355237,82.54835646263655,79.79729937923237
399,92.15432495288161,83.87340466490824,82.77958515952365,75.86977268072717,67.48836643151535
501,80.35597875920661,75.8285504350272,73.90344634080724,66.6698346948535,58.3034256110107
102,122.64053372006585,116.45354595657237,112.7523978849099,101.11190114074151,103.29298895807769
196,112.45855421972013,103.64142950607103,98.56609192156009,97.25734565394654,89.67677147858367
302,96.67552945603781,94.59321865426654,84.45716168287028,83.21630257454457,81.90317917245918
397,88.25139057186082,88.41589709911221,79.20895059677191,73.38687520042942,69.36930818538696
504,77.89212075362134,77.24176196459355,67.1201023129424,64.26847237336753,56.83907623727294
98,117.6203278836802,113.9589286570329,108.84134637622557,105.57751930710414,100.40500935320459
198,111.80032546688896,103.41216143536599,100.56552913309517,95.4203140941199,87.18023923083335
302,98.4616959908932,91.43038069588667,87.2243729784106,81.07911634926332,79.04124562451717
401,93.65443745144063,85.34177825431368,81.93534755041641,76.66806493254553,70.7264977338619
501,83.83751504743329,75.90487407738189,68.9380442719097,63.43111333386872,57.84139442534452
101,122.28566067911247,115.24610157311756,112.05879523627064,104.82604780474655,96.86793876796678
199,110.22683039639631,104.549113745166,99.05685059328692,90.61879416719772,95.17158125443595
297,100.08363869579068,94.30098624608246,91.44461096756548,83.5119203179363,81.02855906533696
397,88.60626797109349,87.05365119117411,80.41419236068472,71.84438718948071,68.96226566409396
503,82.2515136980642,74.47535280740175,68.09849002283208,68.99500018635935,61.61272020124165
98,118.7109705616809,116.14563244381785,109.97118168266404,104.18483714480594,100.34635766306903
197,111.9062072153183,104.63891953437208,98.23724687150413,97.65486423466132,91.12062869026096
300,96.84527878561367,92.91061103781082,89.06571311146227,86.03456343297647,82.56462991297698
399,90.10491253440681,85.36901889260372,80.30047593959479,74.76296127233866,69.17617542593145
